epoch,acc,loss
0,0.1875,1.7126902341842651
0,0.325,1.5927647352218628
0,0.2875,1.525606632232666
0,0.45,1.3346208333969116
0,0.6875,0.9763476252555848
0,0.8,0.6606765985488892
0,0.7625,0.6258982419967651
0,0.9125,0.2807494401931762
0,0.9875,0.0628379210829734
0,0.9875,0.02826175093650818
